 userid |   ddate    | tpos | lengthh 
   7674 | 2014-02-14 |   49 |      12
   7675 | 2014-02-13 |   45 |      16
   7676 | 2014-02-12 |   34 |      12
   7676 | 2014-02-11 |   22 |      12
   7676 | 2014-02-15 |   62 |      12
   7677 | 2014-02-16 |   79 |      15
   7678 | 2014-02-11 |   14 |      15
   7679 | 2014-02-10 |   15 |      14
   7680 | 2014-02-17 |   84 |      14
   7681 | 2014-02-11 |   20 |      14
   7681 | 2014-02-13 |   46 |      14
   7682 | 2014-02-12 |   31 |      14
   7683 | 2014-02-10 |   20 |      15
   7684 | 2014-02-11 |   24 |      15
   7685 | 2014-02-15 |   65 |      19
   7686 | 2014-02-16 |   62 |      13
   7687 | 2014-02-11 |   22 |      17
   7688 | 2014-02-11 |   26 |      14
   7689 | 2014-02-16 |   69 |      13
   7689 | 2014-02-13 |   38 |      13
   7690 | 2014-02-12 |   21 |      15
   7691 | 2014-02-17 |   78 |      14
   7692 | 2014-02-14 |   48 |      14
   7693 | 2014-02-09 |    3 |      16
   7694 | 2014-02-12 |   30 |      13
   7695 | 2014-02-14 |   53 |      15
   7696 | 2014-02-09 |    9 |      14
   7696 | 2014-02-10 |   23 |      14
   7697 | 2014-02-10 |   17 |      15
   7697 | 2014-02-11 |   32 |      15
   7698 | 2014-02-12 |   35 |      16
   7699 | 2014-02-09 |    4 |      19
   7700 | 2014-02-11 |   26 |      16
   7701 | 2014-02-13 |   38 |      13
   7701 | 2014-02-16 |   69 |      13
   7702 | 2014-02-10 |   17 |      16
   7703 | 2014-02-13 |   44 |      19
   7704 | 2014-02-16 |   88 |      16
   7705 | 2014-02-10 |   14 |      12
   7705 | 2014-02-09 |    2 |      12
   7706 | 2014-02-17 |   62 |      11
   7706 | 2014-02-08 |    0 |      11
   7707 | 2014-02-09 |    5 |      12
   7707 | 2014-02-13 |   49 |      12
   7708 | 2014-02-14 |   60 |      16
   7709 | 2014-02-10 |   17 |      15
   7710 | 2014-02-14 |   48 |      14
   7711 | 2014-02-17 |   64 |      15
   7712 | 2014-02-15 |   63 |      15
   7712 | 2014-02-17 |   88 |      15
   7713 | 2014-02-09 |    8 |      12
   7713 | 2014-02-17 |   72 |      12
   7714 | 2014-02-16 |   65 |      15
   7715 | 2014-02-12 |   37 |      15
   7715 | 2014-02-16 |   80 |      15
   7716 | 2014-02-16 |   67 |      15
   7717 | 2014-02-10 |   12 |      15
   7718 | 2014-02-17 |   87 |      17
   7719 | 2014-02-17 |   74 |      11
   7720 | 2014-02-16 |   75 |      16
   7721 | 2014-02-09 |    9 |      13
   7721 | 2014-02-11 |   34 |      13
   7722 | 2014-02-10 |    9 |      15
   7722 | 2014-02-12 |   34 |      15
   7723 | 2014-02-13 |   36 |      15
   7724 | 2014-02-15 |   52 |      17
   7725 | 2014-02-14 |   62 |      15
   7726 | 2014-02-13 |   38 |      17
   7727 | 2014-02-15 |   57 |      14
   7728 | 2014-02-12 |   24 |      10
   7728 | 2014-02-16 |   55 |      10
   7728 | 2014-02-17 |   65 |      10
   7729 | 2014-02-16 |   74 |      15
   7730 | 2014-02-17 |  100 |      15
   7731 | 2014-02-11 |   20 |      15
   7732 | 2014-02-13 |   54 |      14
   7732 | 2014-02-10 |   17 |      14
   7732 | 2014-02-16 |   94 |      14
   7733 | 2014-02-12 |   33 |      14
   7734 | 2014-02-11 |   25 |      15
   7735 | 2014-02-16 |   70 |      19
   7736 | 2014-02-16 |   75 |      16
   7737 | 2014-02-16 |   74 |      15
   7738 | 2014-02-09 |    5 |      16
   7739 | 2014-02-13 |   32 |      18
   7740 | 2014-02-10 |   13 |      16
   7741 | 2014-02-16 |   71 |      13
   7741 | 2014-02-11 |   24 |      13
   7742 | 2014-02-13 |   52 |      16
   7743 | 2014-02-16 |   70 |      14
   7744 | 2014-02-16 |   71 |      19
   7745 | 2014-02-13 |   46 |      14
   7746 | 2014-02-13 |   52 |      15
   7746 | 2014-02-17 |   96 |      15
   7747 | 2014-02-11 |   21 |      15
   7748 | 2014-02-12 |   25 |      14
   7749 | 2014-02-14 |   42 |      13
   7750 | 2014-02-15 |   79 |      14
   7750 | 2014-02-12 |   43 |      14
   7751 | 2014-02-13 |   45 |      13
   7751 | 2014-02-11 |   21 |      13
   7752 | 2014-02-13 |   47 |      15
   7753 | 2014-02-14 |   66 |      18
   7754 | 2014-02-11 |   19 |      15
   7755 | 2014-02-17 |   87 |      16
   7756 | 2014-02-15 |   50 |      17
   7757 | 2014-02-14 |   54 |      14
   7757 | 2014-02-17 |   87 |      14
   7758 | 2014-02-16 |   63 |      13
   7759 | 2014-02-16 |   63 |      14
   7760 | 2014-02-13 |   41 |      16
   7761 | 2014-02-14 |   44 |      11
   7762 | 2014-02-13 |   59 |      16
   7763 | 2014-02-16 |   86 |      15
   7764 | 2014-02-10 |   12 |      18
   7765 | 2014-02-15 |   52 |      12
   7766 | 2014-02-11 |   31 |      17
   7767 | 2014-02-11 |   28 |      13
   7768 | 2014-02-13 |   45 |      15
   7769 | 2014-02-15 |   77 |      16
   7769 | 2014-02-14 |   61 |      16
   7770 | 2014-02-12 |   28 |      14
   7771 | 2014-02-10 |   13 |      13
   7772 | 2014-02-17 |   60 |      11
   7773 | 2014-02-13 |   53 |      13
   7773 | 2014-02-10 |   18 |      13
   7773 | 2014-02-15 |   76 |      13
   7774 | 2014-02-11 |   25 |      17
   7775 | 2014-02-13 |   47 |      13
   7775 | 2014-02-12 |   34 |      13
   7776 | 2014-02-12 |   36 |      14
   7777 | 2014-02-13 |   47 |      14
   7777 | 2014-02-17 |   91 |      14
   7778 | 2014-02-09 |    8 |      17
   7779 | 2014-02-16 |   59 |      14
   7780 | 2014-02-09 |    6 |      16
   7781 | 2014-02-12 |   26 |      13
   7782 | 2014-02-16 |   80 |      16
   7782 | 2014-02-10 |   18 |      16
   7783 | 2014-02-16 |   66 |      13
   7784 | 2014-02-09 |    2 |      16
   7785 | 2014-02-09 |    5 |      15
   7786 | 2014-02-11 |   32 |      14
   7787 | 2014-02-16 |   66 |      13
   7788 | 2014-02-17 |   71 |      10
   7788 | 2014-02-16 |   61 |      10
   7788 | 2014-02-10 |   13 |      10
   7789 | 2014-02-13 |   46 |      16
   7790 | 2014-02-11 |   22 |      16
   7791 | 2014-02-09 |    7 |      13
   7791 | 2014-02-14 |   54 |      13
   7792 | 2014-02-11 |   24 |      15
   7792 | 2014-02-14 |   59 |      15
   7793 | 2014-02-15 |   66 |      14
   7794 | 2014-02-12 |   37 |      14
   7794 | 2014-02-15 |   68 |      14
   7795 | 2014-02-15 |   53 |      11
   7796 | 2014-02-16 |   54 |      19
   7797 | 2014-02-11 |   36 |      16
   7798 | 2014-02-15 |   73 |      20
   7799 | 2014-02-12 |   39 |      13
   7800 | 2014-02-14 |   55 |      14
   7800 | 2014-02-13 |   41 |      14
   7801 | 2014-02-10 |   15 |      12
   7801 | 2014-02-09 |    3 |      12
   7801 | 2014-02-15 |   64 |      12
   7802 | 2014-02-16 |   57 |      16
   7803 | 2014-02-12 |   38 |      13
   7804 | 2014-02-12 |   29 |      14
   7805 | 2014-02-11 |   25 |      17
   7806 | 2014-02-16 |   80 |      13
   7807 | 2014-02-12 |   36 |      16
   7808 | 2014-02-10 |    9 |      11
   7808 | 2014-02-12 |   26 |      11
   7808 | 2014-02-14 |   44 |      11
   7809 | 2014-02-13 |   43 |      13
   7809 | 2014-02-14 |   56 |      13
   7810 | 2014-02-14 |   50 |      14
   7811 | 2014-02-10 |   10 |      15
   7812 | 2014-02-13 |   53 |      17
   7813 | 2014-02-13 |   40 |      14
   7814 | 2014-02-12 |   33 |      15
   7815 | 2014-02-14 |   57 |      15
   7816 | 2014-02-15 |   65 |      14
   7817 | 2014-02-09 |    5 |      14
   7818 | 2014-02-14 |   52 |      16
   7819 | 2014-02-13 |   56 |      16
   7820 | 2014-02-12 |   42 |      13
   7820 | 2014-02-09 |    7 |      13
   7821 | 2014-02-10 |   11 |      19
   7822 | 2014-02-12 |   30 |      14
   7823 | 2014-02-17 |   75 |      16
   7824 | 2014-02-10 |   14 |      15
   7825 | 2014-02-17 |   80 |      13
   7826 | 2014-02-10 |   19 |      13
   7826 | 2014-02-11 |   32 |      13
   7827 | 2014-02-17 |   88 |      13
   7827 | 2014-02-09 |    7 |      13
   7827 | 2014-02-13 |   46 |      13
   7828 | 2014-02-16 |   79 |      18
   7829 | 2014-02-13 |   36 |      15
   7830 | 2014-02-16 |   66 |      13
   7831 | 2014-02-10 |   20 |      14
   7832 | 2014-02-16 |   64 |      12
   7832 | 2014-02-09 |    4 |      12
   7833 | 2014-02-10 |   19 |      14
   7833 | 2014-02-17 |   99 |      14
   7834 | 2014-02-16 |   76 |      17
   7835 | 2014-02-16 |   60 |      12
   7836 | 2014-02-16 |   72 |      15
   7837 | 2014-02-09 |    8 |      15
   7838 | 2014-02-10 |   20 |      18
   7839 | 2014-02-09 |    9 |      15
   7840 | 2014-02-11 |   26 |      14
   7841 | 2014-02-17 |   90 |      16
   7842 | 2014-02-11 |   23 |      16
   7843 | 2014-02-17 |   80 |      18
   7844 | 2014-02-09 |    7 |      12
   7844 | 2014-02-15 |   54 |      12
   7845 | 2014-02-17 |   85 |      17
   7846 | 2014-02-15 |   61 |      17
   7847 | 2014-02-17 |   86 |      13
   7847 | 2014-02-08 |    0 |      13
   7848 | 2014-02-15 |   59 |      14
   7848 | 2014-02-17 |   82 |      14
   7849 | 2014-02-10 |   14 |      18
   7850 | 2014-02-17 |   86 |      14
   7851 | 2014-02-14 |   54 |      18
   7852 | 2014-02-16 |   64 |      13
   7853 | 2014-02-15 |   59 |      19
   7854 | 2014-02-09 |    4 |      15
   7855 | 2014-02-12 |   34 |      15
   7856 | 2014-02-12 |   27 |      15
   7857 | 2014-02-15 |   55 |      13
   7858 | 2014-02-10 |   21 |      15
   7859 | 2014-02-11 |   22 |      16
   7860 | 2014-02-11 |   23 |      15
   7861 | 2014-02-17 |   73 |      12
   7862 | 2014-02-17 |   93 |      15
   7863 | 2014-02-17 |   79 |      17
   7864 | 2014-02-13 |   36 |      14
   7865 | 2014-02-09 |    6 |      14
   7866 | 2014-02-14 |   48 |      12
   7867 | 2014-02-11 |   20 |      12
   7867 | 2014-02-12 |   32 |      12
   7868 | 2014-02-09 |    4 |      16
   7869 | 2014-02-16 |   71 |      13
   7870 | 2014-02-12 |   40 |      15
   7871 | 2014-02-15 |   68 |      19
   7872 | 2014-02-16 |   71 |      17
   7873 | 2014-02-17 |   72 |      16
   7874 | 2014-02-15 |   64 |      17
   7875 | 2014-02-14 |   68 |      16
   7876 | 2014-02-09 |    3 |      14
   7877 | 2014-02-09 |    3 |      12
   7878 | 2014-02-11 |   25 |      13
   7879 | 2014-02-17 |   85 |      16
   7880 | 2014-02-09 |    8 |      14
   7881 | 2014-02-12 |   33 |      12
   7882 | 2014-02-11 |   29 |      18
   7883 | 2014-02-15 |   64 |      15
   7884 | 2014-02-15 |   62 |      17
   7885 | 2014-02-15 |   75 |      17
   7885 | 2014-02-13 |   49 |      17
   7886 | 2014-02-11 |   23 |      14
   7887 | 2014-02-14 |   45 |      15
   7888 | 2014-02-15 |   71 |      16
   7889 | 2014-02-16 |   69 |      13
   7890 | 2014-02-11 |   25 |      14
   7891 | 2014-02-10 |   16 |      20
   7892 | 2014-02-11 |   23 |      12
   7893 | 2014-02-11 |   30 |      19
   7894 | 2014-02-17 |   88 |      14
   7894 | 2014-02-12 |   37 |      14
   7895 | 2014-02-16 |   56 |      13
   7896 | 2014-02-09 |    2 |      14
   7897 | 2014-02-10 |   13 |      17
   7898 | 2014-02-11 |   27 |      13
   7898 | 2014-02-13 |   47 |      13
   7899 | 2014-02-12 |   34 |      15
   7900 | 2014-02-17 |  100 |      17
   7901 | 2014-02-12 |   41 |      13
   7902 | 2014-02-15 |   68 |      14
   7902 | 2014-02-12 |   36 |      14
   7903 | 2014-02-16 |   71 |      15
   7904 | 2014-02-17 |   86 |      15
   7905 | 2014-02-15 |   51 |      11
   7905 | 2014-02-17 |   73 |      11
   7905 | 2014-02-14 |   40 |      11
   7905 | 2014-02-16 |   62 |      11
   7906 | 2014-02-15 |   62 |      17
   7906 | 2014-02-12 |   32 |      17
   7907 | 2014-02-16 |   69 |      14
   7907 | 2014-02-14 |   47 |      14
   7908 | 2014-02-15 |   56 |      16
   7909 | 2014-02-11 |   31 |      14
   7910 | 2014-02-11 |   32 |      16
   7911 | 2014-02-09 |    3 |      12
   7912 | 2014-02-17 |   81 |      13
   7912 | 2014-02-15 |   58 |      13
   7912 | 2014-02-12 |   25 |      13
   7913 | 2014-02-09 |    3 |      15
   7913 | 2014-02-17 |   81 |      15
   7914 | 2014-02-11 |   26 |      14
   7915 | 2014-02-16 |   76 |      15
   7915 | 2014-02-10 |   22 |      15
   7916 | 2014-02-09 |    6 |      13
   7917 | 2014-02-13 |   45 |      17
   7918 | 2014-02-09 |    6 |      15
   7918 | 2014-02-16 |   84 |      15
   7919 | 2014-02-15 |   71 |      16
   7919 | 2014-02-10 |   16 |      16
   7920 | 2014-02-17 |   72 |      13
   7920 | 2014-02-15 |   50 |      13
   7921 | 2014-02-17 |   82 |      14
   7922 | 2014-02-10 |   15 |      14
   7923 | 2014-02-17 |   79 |      14
   7924 | 2014-02-15 |   72 |      15
   7925 | 2014-02-11 |   26 |      16
   7926 | 2014-02-13 |   41 |      16
   7927 | 2014-02-15 |   65 |      16
   7928 | 2014-02-16 |   65 |      15
   7929 | 2014-02-15 |   54 |      15
   7930 | 2014-02-14 |   51 |      15
   7931 | 2014-02-11 |   29 |      12
   7932 | 2014-02-12 |   31 |      17
   7933 | 2014-02-12 |   38 |      15
   7934 | 2014-02-12 |   39 |      18
   7935 | 2014-02-10 |   16 |      16
   7936 | 2014-02-11 |   22 |      13
   7936 | 2014-02-16 |   59 |      13
   7937 | 2014-02-11 |   33 |      18
   7938 | 2014-02-10 |   18 |      14
   7939 | 2014-02-13 |   40 |      16
   7940 | 2014-02-10 |    7 |      16
   7941 | 2014-02-09 |    2 |      14
   7942 | 2014-02-11 |   27 |      16
   7943 | 2014-02-17 |   86 |      14
   7944 | 2014-02-17 |   98 |      18
   7945 | 2014-02-11 |   20 |      11
   7945 | 2014-02-17 |   67 |      11
   7946 | 2014-02-14 |   40 |      12
   7947 | 2014-02-17 |   85 |      17
   7948 | 2014-02-11 |   31 |      18
   7949 | 2014-02-13 |   43 |      16
   7950 | 2014-02-15 |   61 |      16
   7951 | 2014-02-12 |   34 |      15
   7952 | 2014-02-12 |   45 |      21
   7953 | 2014-02-12 |   41 |      13
   7953 | 2014-02-14 |   64 |      13
   7953 | 2014-02-11 |   28 |      13
   7954 | 2014-02-14 |   71 |      14
   7955 | 2014-02-10 |   17 |      13
   7955 | 2014-02-11 |   30 |      13
   7956 | 2014-02-15 |   67 |      14
   7957 | 2014-02-09 |    8 |      18
   7958 | 2014-02-11 |   21 |      16
   7959 | 2014-02-10 |   16 |      13
   7960 | 2014-02-10 |   17 |      17
   7961 | 2014-02-14 |   45 |      14
   7961 | 2014-02-15 |   59 |      14
   7962 | 2014-02-16 |   55 |      14
   7963 | 2014-02-10 |   13 |      14
   7964 | 2014-02-14 |   53 |      14
   7965 | 2014-02-14 |   53 |      14
   7966 | 2014-02-10 |   15 |      14
   7967 | 2014-02-14 |   51 |      14
   7967 | 2014-02-16 |   76 |      14
   7968 | 2014-02-16 |   80 |      14
   7968 | 2014-02-10 |   13 |      14
   7969 | 2014-02-17 |   87 |      14
   7970 | 2014-02-12 |   37 |      17
   7971 | 2014-02-11 |   20 |      16
   7972 | 2014-02-16 |   72 |      14
   7973 | 2014-02-14 |   56 |      17
   7974 | 2014-02-14 |   55 |      14
   7975 | 2014-02-15 |   50 |      20
   7976 | 2014-02-15 |   60 |      16
   7977 | 2014-02-17 |   76 |      13
   7978 | 2014-02-09 |    4 |      11
   7978 | 2014-02-17 |   66 |      11
   7979 | 2014-02-14 |   46 |      14
   7980 | 2014-02-15 |   69 |      17
   7981 | 2014-02-14 |   59 |      13
   7981 | 2014-02-15 |   72 |      13
   7981 | 2014-02-09 |    6 |      13
   7981 | 2014-02-17 |   88 |      13
   7982 | 2014-02-11 |   28 |      18
   7983 | 2014-02-16 |   73 |      16
   7984 | 2014-02-17 |   88 |      17
   7985 | 2014-02-17 |   81 |      13
   7985 | 2014-02-15 |   59 |      13
   7986 | 2014-02-17 |  100 |      19
   7987 | 2014-02-17 |   85 |      16
   7988 | 2014-02-14 |   49 |      13
   7989 | 2014-02-08 |    0 |      12
   7990 | 2014-02-16 |   50 |      16
   7991 | 2014-02-16 |   74 |      16
   7992 | 2014-02-11 |   29 |      14
   7993 | 2014-02-10 |   14 |      16
   7994 | 2014-02-14 |   47 |      12
   7994 | 2014-02-09 |    6 |      12
   7995 | 2014-02-10 |   10 |      14
   7996 | 2014-02-11 |   14 |      11
   7997 | 2014-02-17 |   90 |      13
   7997 | 2014-02-13 |   51 |      13
   7998 | 2014-02-15 |   68 |      15
   7999 | 2014-02-14 |   70 |      18
   8000 | 2014-02-12 |   26 |      16
   8001 | 2014-02-09 |    4 |      13
   8001 | 2014-02-14 |   56 |      13
   8002 | 2014-02-13 |   47 |      16
   8003 | 2014-02-09 |    8 |      15
   8004 | 2014-02-12 |   31 |      14
   8005 | 2014-02-17 |   83 |      15
   8006 | 2014-02-13 |   31 |      13
   8006 | 2014-02-14 |   44 |      13
   8006 | 2014-02-16 |   68 |      13
   8007 | 2014-02-16 |   75 |      16
   8008 | 2014-02-13 |   45 |      13
   8009 | 2014-02-11 |   29 |      15
   8010 | 2014-02-13 |   42 |      17
   8011 | 2014-02-13 |   54 |      16
   8012 | 2014-02-09 |    8 |      14
   8013 | 2014-02-16 |   64 |      15
   8014 | 2014-02-12 |   32 |      19
   8015 | 2014-02-10 |   16 |      12
   8015 | 2014-02-17 |   73 |      12
   8016 | 2014-02-11 |   29 |      15
   8017 | 2014-02-11 |   25 |      15
   8018 | 2014-02-17 |   85 |      15
   8019 | 2014-02-10 |   10 |      12
   8020 | 2014-02-11 |   24 |      17
   8021 | 2014-02-09 |    8 |      12
   8021 | 2014-02-14 |   50 |      12
   8022 | 2014-02-13 |   40 |      14
   8023 | 2014-02-13 |   45 |      12
   8023 | 2014-02-10 |   17 |      12
   8023 | 2014-02-16 |   72 |      12
   8024 | 2014-02-12 |   34 |      13
   8025 | 2014-02-14 |   58 |      19
   8026 | 2014-02-16 |   82 |      16
   8027 | 2014-02-17 |   56 |      12
   8028 | 2014-02-16 |   77 |      17
   8028 | 2014-02-12 |   32 |      17
   8029 | 2014-02-13 |   44 |      17
   8030 | 2014-02-11 |   21 |      14
   8030 | 2014-02-12 |   35 |      14
   8031 | 2014-02-15 |   72 |      16
   8032 | 2014-02-10 |   17 |      17
   8033 | 2014-02-12 |   46 |      18
   8034 | 2014-02-14 |   52 |      13
   8035 | 2014-02-14 |   51 |      15
   8036 | 2014-02-13 |   42 |      14
   8036 | 2014-02-16 |   73 |      14
   8037 | 2014-02-13 |   48 |      13
   8037 | 2014-02-09 |    7 |      13
   8038 | 2014-02-12 |   44 |      17
   8039 | 2014-02-14 |   41 |      14
   8040 | 2014-02-15 |   67 |      14
   8040 | 2014-02-10 |   16 |      14
   8041 | 2014-02-15 |   62 |      18
   8042 | 2014-02-11 |   30 |      12
   8042 | 2014-02-14 |   63 |      12
   8043 | 2014-02-09 |    8 |      13
   8044 | 2014-02-14 |   51 |      11
   8044 | 2014-02-15 |   62 |      11
   8044 | 2014-02-16 |   73 |      11
   8044 | 2014-02-09 |    3 |      11
   8044 | 2014-02-12 |   33 |      11
   8045 | 2014-02-17 |   69 |      11
   8046 | 2014-02-17 |   88 |      18
   8047 | 2014-02-12 |   32 |      14
   8048 | 2014-02-14 |   34 |      14
   8049 | 2014-02-14 |   40 |      15
   8050 | 2014-02-12 |   40 |      17
   8051 | 2014-02-14 |   54 |      16
   8052 | 2014-02-12 |   42 |      16
   8053 | 2014-02-16 |   74 |      16
   8054 | 2014-02-11 |   24 |      15
   8055 | 2014-02-12 |   31 |      16
   8056 | 2014-02-14 |   47 |      16
   8057 | 2014-02-15 |   65 |      19
   8058 | 2014-02-09 |    3 |      14
   8059 | 2014-02-12 |   38 |      15
   8059 | 2014-02-09 |    4 |      15
   8060 | 2014-02-15 |   57 |      13
   8061 | 2014-02-12 |   38 |      13
   8062 | 2014-02-10 |   15 |      13
   8063 | 2014-02-14 |   52 |      16
   8064 | 2014-02-16 |   75 |      15
   8065 | 2014-02-13 |   45 |      15
   8066 | 2014-02-15 |   63 |      12
   8066 | 2014-02-10 |   14 |      12
   8067 | 2014-02-11 |   18 |      13
   8067 | 2014-02-15 |   54 |      13
   8068 | 2014-02-17 |   84 |      16
   8069 | 2014-02-08 |    0 |      14
   8069 | 2014-02-16 |   84 |      14
   8070 | 2014-02-12 |   32 |      14
   8070 | 2014-02-17 |   88 |      14
   8071 | 2014-02-17 |   78 |      15
   8072 | 2014-02-10 |   23 |      14
   8072 | 2014-02-09 |    9 |      14
   8073 | 2014-02-11 |   29 |      15
   8074 | 2014-02-10 |   14 |      16
   8075 | 2014-02-17 |   76 |      14
   8075 | 2014-02-14 |   44 |      14
   8076 | 2014-02-13 |   48 |      14
   8077 | 2014-02-14 |   64 |      16
   8077 | 2014-02-12 |   39 |      16
   8078 | 2014-02-16 |   74 |      17
   8079 | 2014-02-17 |   81 |      16
   8080 | 2014-02-14 |   59 |      14
   8081 | 2014-02-10 |    8 |      18
   8082 | 2014-02-15 |   41 |      11
   8082 | 2014-02-12 |   20 |      11
   8083 | 2014-02-14 |   63 |      14
   8083 | 2014-02-11 |   25 |      14
   8083 | 2014-02-12 |   39 |      14
