 userid |   ddate    | tpos | lengthh 
   8480 | 2014-02-13 |   39 |      17
   8481 | 2014-02-27 |  184 |      18
   8482 | 2014-02-15 |   60 |      15
   8483 | 2014-02-26 |  179 |      19
   8484 | 2014-02-09 |    8 |      14
   8485 | 2014-02-13 |   50 |      18
   8486 | 2014-02-12 |   35 |      15
   8487 | 2014-02-27 |  169 |      20
   8488 | 2014-02-12 |   41 |      13
   8488 | 2014-02-23 |  156 |      13
   8488 | 2014-02-22 |  143 |      13
   8488 | 2014-02-09 |    4 |      13
   8489 | 2014-02-12 |   33 |      16
   8490 | 2014-02-13 |   51 |      14
   8491 | 2014-02-22 |  147 |      15
   8492 | 2014-02-15 |   60 |      17
   8492 | 2014-02-23 |  147 |      17
   8493 | 2014-02-21 |  109 |      14
   8494 | 2014-02-09 |    6 |      19
   8495 | 2014-02-22 |  129 |      15
   8495 | 2014-02-25 |  165 |      15
   8496 | 2014-02-11 |   31 |      16
   8497 | 2014-02-19 |  119 |      15
   8498 | 2014-02-10 |   19 |      17
   8498 | 2014-02-18 |   94 |      17
   8499 | 2014-02-15 |   76 |      15
   8499 | 2014-02-10 |   22 |      15
   8500 | 2014-02-17 |   84 |      12
   8500 | 2014-02-21 |  123 |      12
   8500 | 2014-02-10 |   19 |      12
   8501 | 2014-02-22 |  139 |      16
   8501 | 2014-02-14 |   62 |      16
   8502 | 2014-02-09 |    5 |      14
   8503 | 2014-02-14 |   67 |      17
   8504 | 2014-02-22 |  144 |      18
   8505 | 2014-02-24 |  141 |      13
   8506 | 2014-02-10 |   14 |      16
   8507 | 2014-02-11 |   19 |      19
   8508 | 2014-02-10 |   19 |      17
   8509 | 2014-02-10 |   17 |      17
   8510 | 2014-02-17 |   92 |      17
   8511 | 2014-02-13 |   46 |      17
   8512 | 2014-02-12 |   32 |      16
   8513 | 2014-02-16 |   75 |      19
   8514 | 2014-02-23 |  125 |      19
   8515 | 2014-02-18 |  103 |      14
   8515 | 2014-02-24 |  153 |      14
   8516 | 2014-02-18 |   98 |      14
   8516 | 2014-02-21 |  137 |      14
   8517 | 2014-02-18 |   90 |      18
   8518 | 2014-02-21 |  111 |      16
   8519 | 2014-02-25 |  165 |      15
   8519 | 2014-02-17 |   77 |      15
   8520 | 2014-02-19 |   80 |      16
   8521 | 2014-02-24 |  135 |      17
   8522 | 2014-02-12 |   48 |      15
   8522 | 2014-02-09 |    7 |      15
   8523 | 2014-02-24 |  152 |      17
   8524 | 2014-02-24 |  131 |      17
   8525 | 2014-02-16 |   69 |      15
   8525 | 2014-02-25 |  165 |      15
   8525 | 2014-02-19 |  102 |      15
   8526 | 2014-02-20 |  116 |      15
   8527 | 2014-02-20 |  115 |      17
   8528 | 2014-02-13 |   47 |      17
   8529 | 2014-02-11 |   28 |      16
   8529 | 2014-02-27 |  212 |      16
   8530 | 2014-02-26 |  171 |      15
   8531 | 2014-02-09 |    5 |      15
   8532 | 2014-02-16 |   74 |      14
   8533 | 2014-02-09 |    5 |      15
   8533 | 2014-02-26 |  190 |      15
   8534 | 2014-02-09 |   10 |      13
   8534 | 2014-02-24 |  133 |      13
   8535 | 2014-02-20 |  118 |      18
   8536 | 2014-02-24 |  139 |      15
   8537 | 2014-02-21 |  131 |      19
   8538 | 2014-02-15 |   66 |      18
   8539 | 2014-02-09 |    2 |      15
   8540 | 2014-02-22 |  140 |      15
   8540 | 2014-02-27 |  190 |      15
   8541 | 2014-02-25 |  153 |      17
   8542 | 2014-02-14 |   51 |      18
   8543 | 2014-02-27 |  162 |      19
   8544 | 2014-02-18 |   87 |      20
   8545 | 2014-02-15 |   54 |      17
   8546 | 2014-02-12 |   31 |      16
   8547 | 2014-02-16 |   72 |      18
   8548 | 2014-02-25 |  162 |      17
   8549 | 2014-02-17 |   90 |      16
   8549 | 2014-02-14 |   54 |      16
   8550 | 2014-02-15 |   59 |      14
   8550 | 2014-02-14 |   45 |      14
   8551 | 2014-02-19 |   91 |      16
   8552 | 2014-02-13 |   51 |      14
   8552 | 2014-02-09 |    7 |      14
   8553 | 2014-02-19 |  115 |      17
   8553 | 2014-02-14 |   58 |      17
   8554 | 2014-02-22 |  112 |      16
   8555 | 2014-02-22 |  140 |      16
   8556 | 2014-02-26 |  175 |      16
   8557 | 2014-02-26 |  173 |      16
   8558 | 2014-02-11 |   26 |      16
   8559 | 2014-02-24 |  153 |      16
   8560 | 2014-02-14 |   59 |      16
   8561 | 2014-02-17 |   79 |      13
   8561 | 2014-02-20 |  110 |      13
   8561 | 2014-02-21 |  123 |      13
   8562 | 2014-02-17 |   91 |      14
   8563 | 2014-02-20 |  125 |      14
   8564 | 2014-02-23 |  158 |      14
   8564 | 2014-02-10 |   18 |      14
   8564 | 2014-02-11 |   32 |      14
   8565 | 2014-02-20 |  119 |      17
   8566 | 2014-02-24 |  152 |      16
   8566 | 2014-02-21 |  120 |      16
   8567 | 2014-02-22 |  140 |      16
   8568 | 2014-02-12 |   33 |      17
   8569 | 2014-02-10 |   18 |      14
   8570 | 2014-02-17 |   82 |      16
   8571 | 2014-02-27 |  189 |      18
   8572 | 2014-02-17 |   79 |      14
   8573 | 2014-02-24 |  152 |      13
   8573 | 2014-02-19 |   99 |      13
   8573 | 2014-02-27 |  184 |      13
   8574 | 2014-02-10 |   13 |      16
   8575 | 2014-02-27 |  201 |      15
   8576 | 2014-02-12 |   32 |      17
   8577 | 2014-02-16 |   72 |      16
   8578 | 2014-02-14 |   55 |      17
   8578 | 2014-02-27 |  189 |      17
   8579 | 2014-02-23 |  133 |      15
   8580 | 2014-02-14 |   55 |      17
   8581 | 2014-02-13 |   55 |      19
   8582 | 2014-02-13 |   51 |      13
   8583 | 2014-02-27 |  201 |      18
   8584 | 2014-02-12 |   30 |      13
   8584 | 2014-02-19 |  103 |      13
   8584 | 2014-02-13 |   43 |      13
   8584 | 2014-02-11 |   17 |      13
   8585 | 2014-02-12 |   34 |      17
   8586 | 2014-02-17 |   77 |      16
   8586 | 2014-02-11 |   21 |      16
   8587 | 2014-02-22 |  141 |      19
   8587 | 2014-02-10 |   11 |      19
   8588 | 2014-02-15 |   65 |      19
   8589 | 2014-02-26 |  168 |      16
   8590 | 2014-02-11 |   26 |      16
   8590 | 2014-02-10 |   10 |      16
   8591 | 2014-02-14 |   59 |      15
   8592 | 2014-02-25 |  153 |      14
   8593 | 2014-02-27 |  202 |      17
   8594 | 2014-02-20 |  101 |      17
   8595 | 2014-02-25 |  167 |      19
   8596 | 2014-02-17 |   83 |      17
   8597 | 2014-02-26 |  153 |      15
   8597 | 2014-02-15 |   55 |      15
   8598 | 2014-02-12 |   43 |      18
   8599 | 2014-02-20 |  108 |      15
   8600 | 2014-02-16 |   85 |      17
   8601 | 2014-02-25 |  146 |      16
   8602 | 2014-02-19 |   92 |      17
   8603 | 2014-02-25 |  146 |      19
   8604 | 2014-02-11 |   27 |      15
   8604 | 2014-02-22 |  131 |      15
   8605 | 2014-02-12 |   36 |      21
   8606 | 2014-02-21 |  112 |      16
   8607 | 2014-02-13 |   44 |      15
   8607 | 2014-02-21 |  129 |      15
   8608 | 2014-02-13 |   37 |      17
   8609 | 2014-02-26 |  198 |      17
   8610 | 2014-02-24 |  160 |      16
   8611 | 2014-02-18 |   96 |      14
   8611 | 2014-02-10 |   13 |      14
   8612 | 2014-02-11 |   19 |      16
   8613 | 2014-02-17 |   91 |      16
   8614 | 2014-02-26 |  184 |      17
   8615 | 2014-02-23 |  145 |      15
   8615 | 2014-02-18 |   88 |      15
   8616 | 2014-02-20 |  105 |      14
   8617 | 2014-02-23 |  120 |      15
   8617 | 2014-02-18 |   75 |      15
   8618 | 2014-02-11 |   25 |      14
   8619 | 2014-02-13 |   48 |      16
   8619 | 2014-02-20 |  129 |      16
   8620 | 2014-02-10 |   19 |      17
   8621 | 2014-02-18 |   94 |      15
   8622 | 2014-02-17 |   81 |      13
   8622 | 2014-02-19 |  102 |      13
   8622 | 2014-02-09 |    7 |      13
   8622 | 2014-02-16 |   68 |      13
   8623 | 2014-02-11 |   24 |      15
   8624 | 2014-02-15 |   65 |      16
   8625 | 2014-02-14 |   57 |      16
   8626 | 2014-02-26 |  165 |      16
   8627 | 2014-02-11 |   24 |      15
   8627 | 2014-02-25 |  170 |      15
   8627 | 2014-02-23 |  144 |      15
   8628 | 2014-02-14 |   52 |      16
   8629 | 2014-02-26 |  207 |      17
   8630 | 2014-02-14 |   44 |      17
   8631 | 2014-02-09 |    2 |      17
   8632 | 2014-02-15 |   58 |      14
   8633 | 2014-02-11 |   24 |      18
   8634 | 2014-02-14 |   51 |      16
   8635 | 2014-02-12 |   31 |      18
   8635 | 2014-02-25 |  155 |      18
   8636 | 2014-02-15 |   61 |      15
   8637 | 2014-02-20 |  103 |      15
   8638 | 2014-02-22 |  136 |      13
   8639 | 2014-02-12 |   24 |      17
   8640 | 2014-02-24 |  142 |      14
   8641 | 2014-02-22 |  125 |      18
   8642 | 2014-02-12 |   40 |      17
   8643 | 2014-02-15 |   66 |      17
   8644 | 2014-02-16 |   81 |      17
   8645 | 2014-02-09 |    7 |      16
   8645 | 2014-02-21 |  147 |      16
   8645 | 2014-02-14 |   64 |      16
   8645 | 2014-02-11 |   30 |      16
   8646 | 2014-02-23 |  147 |      15
   8646 | 2014-02-26 |  175 |      15
   8647 | 2014-02-13 |   42 |      17
   8648 | 2014-02-18 |  101 |      21
   8649 | 2014-02-15 |   71 |      17
   8650 | 2014-02-15 |   65 |      19
   8651 | 2014-02-12 |   30 |      15
   8652 | 2014-02-20 |  107 |      20
   8653 | 2014-02-25 |  140 |      16
   8654 | 2014-02-13 |   50 |      18
   8655 | 2014-02-16 |   73 |      15
   8656 | 2014-02-18 |   84 |      16
   8657 | 2014-02-10 |   14 |      14
   8657 | 2014-02-22 |  110 |      14
   8658 | 2014-02-18 |  100 |      18
   8659 | 2014-02-13 |   53 |      18
   8660 | 2014-02-27 |  177 |      17
   8661 | 2014-02-14 |   61 |      18
   8661 | 2014-02-15 |   79 |      18
   8662 | 2014-02-25 |  140 |      16
   8663 | 2014-02-26 |  154 |      14
   8664 | 2014-02-19 |  113 |      16
   8665 | 2014-02-18 |   92 |      16
   8666 | 2014-02-20 |  113 |      17
   8667 | 2014-02-16 |   70 |      18
   8668 | 2014-02-16 |   71 |      17
   8669 | 2014-02-26 |  179 |      18
   8670 | 2014-02-13 |   36 |      17
   8671 | 2014-02-13 |   40 |      17
   8672 | 2014-02-17 |   82 |      15
   8672 | 2014-02-27 |  190 |      15
   8673 | 2014-02-11 |   22 |      14
   8674 | 2014-02-11 |   25 |      16
   8675 | 2014-02-09 |    7 |      15
   8675 | 2014-02-24 |  128 |      15
   8676 | 2014-02-22 |  146 |      20
   8677 | 2014-02-11 |   26 |      14
   8677 | 2014-02-26 |  178 |      14
   8678 | 2014-02-12 |   30 |      15
   8679 | 2014-02-22 |  121 |      17
   8679 | 2014-02-24 |  147 |      17
   8680 | 2014-02-14 |   53 |      15
   8681 | 2014-02-16 |   68 |      14
   8682 | 2014-02-21 |  127 |      19
   8683 | 2014-02-19 |   98 |      17
   8684 | 2014-02-27 |  198 |      18
   8685 | 2014-02-16 |   76 |      15
   8686 | 2014-02-27 |  193 |      19
   8687 | 2014-02-17 |   80 |      21
   8688 | 2014-02-21 |  135 |      16
   8689 | 2014-02-09 |    6 |      18
   8690 | 2014-02-25 |  165 |      17
   8691 | 2014-02-15 |   52 |      14
   8691 | 2014-02-21 |  123 |      14
   8692 | 2014-02-22 |  128 |      16
   8693 | 2014-02-22 |  157 |      20
   8693 | 2014-02-12 |   40 |      20
   8694 | 2014-02-18 |   90 |      17
   8695 | 2014-02-27 |  184 |      19
   8696 | 2014-02-23 |  143 |      16
   8697 | 2014-02-23 |  147 |      17
   8698 | 2014-02-26 |  145 |      12
   8699 | 2014-02-24 |  153 |      14
   8699 | 2014-02-19 |   88 |      14
   8699 | 2014-02-23 |  139 |      14
   8700 | 2014-02-12 |   36 |      14
   8700 | 2014-02-26 |  161 |      14
   8701 | 2014-02-22 |  154 |      17
   8702 | 2014-02-23 |  142 |      13
   8702 | 2014-02-10 |   15 |      13
   8703 | 2014-02-19 |   84 |      17
   8704 | 2014-02-10 |   15 |      17
   8705 | 2014-02-10 |   18 |      16
   8706 | 2014-02-10 |   14 |      16
   8707 | 2014-02-26 |  188 |      17
   8708 | 2014-02-22 |  145 |      16
   8709 | 2014-02-22 |  134 |      18
   8710 | 2014-02-09 |    1 |      20
   8711 | 2014-02-09 |    8 |      14
   8712 | 2014-02-19 |  111 |      16
   8713 | 2014-02-17 |   91 |      14
   8714 | 2014-02-21 |  109 |      18
   8715 | 2014-02-10 |   14 |      19
   8716 | 2014-02-24 |  159 |      15
   8717 | 2014-02-15 |   72 |      20
   8718 | 2014-02-26 |  148 |      16
   8719 | 2014-02-22 |  150 |      17
   8720 | 2014-02-24 |  150 |      14
   8720 | 2014-02-20 |  105 |      14
   8721 | 2014-02-23 |  128 |      17
   8722 | 2014-02-16 |   74 |      16
   8722 | 2014-02-22 |  146 |      16
   8723 | 2014-02-25 |  166 |      16
   8724 | 2014-02-12 |   44 |      16
   8725 | 2014-02-09 |    4 |      17
   8726 | 2014-02-12 |   37 |      15
   8727 | 2014-02-12 |   34 |      15
   8727 | 2014-02-22 |  144 |      15
   8728 | 2014-02-09 |   10 |      16
   8729 | 2014-02-21 |  109 |      19
   8730 | 2014-02-26 |  175 |      17
   8731 | 2014-02-19 |   94 |      15
   8732 | 2014-02-16 |   68 |      17
   8733 | 2014-02-21 |  123 |      16
   8733 | 2014-02-26 |  185 |      16
   8734 | 2014-02-24 |  159 |      17
   8735 | 2014-02-10 |   20 |      16
   8736 | 2014-02-22 |  128 |      20
   8737 | 2014-02-18 |   99 |      15
   8738 | 2014-02-16 |   67 |      16
   8739 | 2014-02-10 |   18 |      17
   8740 | 2014-02-12 |   39 |      16
   8741 | 2014-02-10 |   14 |      18
   8742 | 2014-02-10 |   14 |      15
   8743 | 2014-02-09 |   10 |      15
   8744 | 2014-02-16 |   68 |      16
   8745 | 2014-02-17 |   90 |      15
   8745 | 2014-02-11 |   28 |      15
   8746 | 2014-02-12 |   37 |      16
   8747 | 2014-02-13 |   46 |      15
   8747 | 2014-02-25 |  181 |      15
   8748 | 2014-02-13 |   39 |      16
   8749 | 2014-02-16 |   75 |      14
   8749 | 2014-02-19 |  100 |      14
   8749 | 2014-02-27 |  170 |      14
   8750 | 2014-02-20 |  106 |      13
   8751 | 2014-02-13 |   33 |      16
   8752 | 2014-02-12 |   42 |      17
   8752 | 2014-02-10 |   17 |      17
   8753 | 2014-02-12 |   28 |      17
   8753 | 2014-02-20 |  102 |      17
   8754 | 2014-02-19 |  113 |      15
   8754 | 2014-02-13 |   54 |      15
   8755 | 2014-02-19 |  100 |      18
   8756 | 2014-02-13 |   51 |      15
   8756 | 2014-02-16 |   85 |      15
   8757 | 2014-02-17 |   73 |      14
   8758 | 2014-02-25 |  167 |      15
   8758 | 2014-02-11 |   23 |      15
   8759 | 2014-02-09 |    5 |      15
   8759 | 2014-02-22 |  139 |      15
   8760 | 2014-02-24 |  154 |      16
   8761 | 2014-02-19 |  105 |      15
   8762 | 2014-02-27 |  192 |      17
   8763 | 2014-02-16 |   65 |      15
   8764 | 2014-02-25 |  148 |      17
   8765 | 2014-02-19 |  100 |      16
   8765 | 2014-02-11 |   22 |      16
   8766 | 2014-02-14 |   50 |      16
   8767 | 2014-02-17 |   99 |      15
   8768 | 2014-02-14 |   48 |      17
   8769 | 2014-02-12 |   32 |      15
   8769 | 2014-02-23 |  149 |      15
   8769 | 2014-02-13 |   47 |      15
   8770 | 2014-02-09 |    3 |      16
   8771 | 2014-02-25 |  141 |      17
   8772 | 2014-02-15 |   57 |      20
   8773 | 2014-02-23 |  117 |      18
   8774 | 2014-02-26 |  159 |      15
   8775 | 2014-02-11 |   21 |      16
   8776 | 2014-02-25 |  144 |      13
   8776 | 2014-02-16 |   57 |      13
   8776 | 2014-02-20 |   99 |      13
   8777 | 2014-02-15 |   75 |      18
   8778 | 2014-02-09 |    5 |      17
   8779 | 2014-02-17 |   83 |      14
   8779 | 2014-02-25 |  164 |      14
   8779 | 2014-02-09 |   11 |      14
   8780 | 2014-02-17 |   88 |      15
   8780 | 2014-02-13 |   44 |      15
   8781 | 2014-02-24 |  167 |      16
   8782 | 2014-02-23 |  137 |      15
   8782 | 2014-02-26 |  169 |      15
   8782 | 2014-02-16 |   61 |      15
   8783 | 2014-02-21 |  106 |      14
   8784 | 2014-02-13 |   50 |      16
   8785 | 2014-02-12 |   33 |      15
   8786 | 2014-02-16 |   74 |      15
   8787 | 2014-02-25 |  176 |      16
   8788 | 2014-02-24 |  129 |      12
   8788 | 2014-02-26 |  152 |      12
   8789 | 2014-02-14 |   51 |      15
   8790 | 2014-02-24 |  159 |      17
   8791 | 2014-02-09 |    7 |      17
   8791 | 2014-02-13 |   55 |      17
   8792 | 2014-02-24 |  161 |      18
   8793 | 2014-02-21 |  122 |      17
   8794 | 2014-02-26 |  187 |      17
   8794 | 2014-02-21 |  129 |      17
   8795 | 2014-02-21 |  117 |      13
   8795 | 2014-02-26 |  161 |      13
   8795 | 2014-02-16 |   64 |      13
   8796 | 2014-02-12 |   44 |      16
   8797 | 2014-02-09 |    2 |      18
   8798 | 2014-02-19 |   97 |      15
   8799 | 2014-02-18 |  100 |      17
   8800 | 2014-02-17 |   98 |      19
   8801 | 2014-02-15 |   58 |      14
   8802 | 2014-02-27 |  203 |      16
   8803 | 2014-02-16 |   69 |      19
   8804 | 2014-02-14 |   46 |      17
   8805 | 2014-02-25 |  154 |      15
   8806 | 2014-02-26 |  145 |      12
   8806 | 2014-02-27 |  157 |      12
   8807 | 2014-02-20 |  109 |      18
   8808 | 2014-02-18 |   88 |      17
   8809 | 2014-02-12 |   34 |      18
   8809 | 2014-02-21 |  135 |      18
   8810 | 2014-02-14 |   50 |      16
   8811 | 2014-02-17 |   76 |      13
   8812 | 2014-02-19 |  109 |      13
   8812 | 2014-02-12 |   38 |      13
   8813 | 2014-02-15 |   66 |      15
   8814 | 2014-02-24 |  162 |      16
   8814 | 2014-02-17 |   91 |      16
   8815 | 2014-02-26 |  181 |      18
   8816 | 2014-02-18 |   99 |      14
   8816 | 2014-02-26 |  172 |      14
   8817 | 2014-02-25 |  146 |      14
   8817 | 2014-02-13 |   41 |      14
   8818 | 2014-02-18 |   89 |      21
   8819 | 2014-02-21 |  113 |      18
   8820 | 2014-02-18 |  114 |      15
   8820 | 2014-02-11 |   29 |      15
   8820 | 2014-02-12 |   44 |      15
   8820 | 2014-02-20 |  142 |      15
   8821 | 2014-02-09 |    6 |      15
   8822 | 2014-02-23 |  149 |      16
   8823 | 2014-02-26 |  172 |      19
   8824 | 2014-02-15 |   61 |      15
   8824 | 2014-02-14 |   46 |      15
   8825 | 2014-02-17 |   78 |      14
   8825 | 2014-02-14 |   53 |      14
   8825 | 2014-02-11 |   19 |      14
   8826 | 2014-02-15 |   65 |      16
   8827 | 2014-02-17 |   78 |      17
   8828 | 2014-02-27 |  200 |      17
   8829 | 2014-02-23 |  126 |      17
   8830 | 2014-02-17 |   94 |      17
   8830 | 2014-02-25 |  185 |      17
   8831 | 2014-02-22 |  129 |      20
   8832 | 2014-02-20 |  116 |      17
   8833 | 2014-02-26 |  185 |      17
   8833 | 2014-02-18 |   96 |      17
   8834 | 2014-02-25 |  157 |      15
   8835 | 2014-02-23 |  131 |      13
   8836 | 2014-02-14 |   61 |      16
   8837 | 2014-02-26 |  187 |      18
   8838 | 2014-02-11 |   28 |      15
   8839 | 2014-02-09 |    5 |      17
   8840 | 2014-02-27 |  169 |      12
   8840 | 2014-02-19 |   88 |      12
   8840 | 2014-02-21 |  107 |      12
   8840 | 2014-02-22 |  119 |      12
   8841 | 2014-02-16 |   74 |      17
   8842 | 2014-02-26 |  183 |      16
   8842 | 2014-02-16 |   71 |      16
   8843 | 2014-02-17 |  108 |      16
   8844 | 2014-02-21 |  123 |      17
   8845 | 2014-02-24 |  160 |      16
   8846 | 2014-02-22 |  115 |      17
   8847 | 2014-02-14 |   49 |      13
   8847 | 2014-02-11 |   17 |      13
   8848 | 2014-02-11 |   22 |      16
   8849 | 2014-02-11 |   18 |      16
   8849 | 2014-02-26 |  176 |      16
   8850 | 2014-02-15 |   49 |      17
   8851 | 2014-02-16 |   59 |      18
   8852 | 2014-02-27 |  179 |      17
   8853 | 2014-02-16 |   70 |      16
   8854 | 2014-02-19 |   94 |      18
   8855 | 2014-02-24 |  146 |      19
   8856 | 2014-02-26 |  178 |      15
   8857 | 2014-02-13 |   41 |      15
   8858 | 2014-02-17 |   96 |      16
   8858 | 2014-02-24 |  160 |      16
   8858 | 2014-02-10 |   17 |      16
   8859 | 2014-02-09 |    8 |      17
   8860 | 2014-02-23 |  136 |      16
   8861 | 2014-02-17 |   88 |      15
   8861 | 2014-02-19 |  110 |      15
   8861 | 2014-02-13 |   41 |      15
   8862 | 2014-02-16 |   84 |      16
   8863 | 2014-02-24 |  159 |      13
   8863 | 2014-02-19 |  105 |      13
   8864 | 2014-02-21 |  134 |      15
   8864 | 2014-02-27 |  202 |      15
   8864 | 2014-02-20 |  119 |      15
   8864 | 2014-02-22 |  149 |      15
   8865 | 2014-02-12 |   26 |      15
   8865 | 2014-02-13 |   41 |      15
   8866 | 2014-02-14 |   64 |      16
   8867 | 2014-02-14 |   50 |      15
   8868 | 2014-02-16 |   76 |      14
   8869 | 2014-02-19 |   89 |      16
   8870 | 2014-02-12 |   37 |      15
   8870 | 2014-02-24 |  153 |      15
   8871 | 2014-02-25 |  165 |      15
   8872 | 2014-02-13 |   49 |      17
   8873 | 2014-02-14 |   57 |      14
